id,label,military_bulletin,uncertain,note
3c546d3eadd0a479,non_parket,true,false,air force drone tracking notice
6e495317dda4d026,parket,false,false,single Koordshtab source only
c31621505d3d44d8,non_parket,false,false,EU study no domestic official
13de4a7fd90217da,non_parket,true,false,OVA daily shelling summary
100255fab4d2f293,parket,false,false,prosecutor office sole source
4c9eaa23db0c01c6,non_parket,false,false,Russian bodies and media
f4a432bfc670ab35,non_parket,false,false,foreign official Macron
e95126b00165d0d1,non_parket,true,false,strike casualty report
146d6f762d344dde,non_parket,false,false,victim account second voice
8dbf2fff9e570001,non_parket,true,false,front-line spokesman situation report
eb55075145398522,non_parket,false,false,foreign politics multiple voices
026628a73c24fef3,non_parket,false,false,expert voice not official
fb1e2cd973f6dcbc,non_parket,false,false,contractor voice beside officials
bc3fd5cd0bbab51b,non_parket,false,false,Russian event media source
8a12aa31c1a49139,non_parket,false,false,Schemes and insider second sources
2a0f5ee7ef9664c5,non_parket,false,false,US Congress foreign
0af8627da16f1099,non_parket,true,false,attack casualty report
e59b58d0a7ce0b0e,non_parket,false,false,China disaster foreign
acfae483b7466f0d,parket,false,false,prosecutor office sole source
9ee5d58052e00e64,non_parket,false,false,foreign officials Romania
11a8905a78319495,non_parket,false,false,French minister foreign
7e3466795f0230a2,non_parket,true,false,General Staff losses bulletin
bc60f08f152dea5e,non_parket,false,false,UNICEF international body
de2fad9ee85335d8,non_parket,true,false,air-raid shelter notice
dba24ac16bad5010,non_parket,false,false,Russian event media sources
c7dc9b7acf3b40fd,non_parket,false,false,IAEA international body
ab0cb23721c137db,non_parket,false,false,foreign PM Lithuania
f23bb8e6ab511c1b,parket,false,false,single MFA spokesman source
60601189909e6072,non_parket,false,false,Chinese MFA foreign
55a70369b67aa9ca,non_parket,false,false,foreign generals Netherlands
c3e0fd9c7bfbc400,parket,false,false,single OP advisor source
9f20fc44e6cf0251,parket,false,false,single deputy minister source
4a8a5567818e638e,parket,false,false,"SAP/NABU joint, no defense voice"
cd7054ba99f78241,parket,false,false,president sole source
a78174e651621957,non_parket,false,false,British intelligence foreign
ef03185f1abafe8d,non_parket,false,false,utility company not official
622c9b306d6a0d74,non_parket,true,false,air force downing report
f3575c3d9a16a2e0,parket,false,false,single OVA head source
e16b356643f12fef,non_parket,false,false,Mexico foreign event
8e7bb04c91a84c59,non_parket,false,false,Russian event media source
c763698ed4aaae87,non_parket,false,false,journalist investigation multiple sources
2f85cc4154e34af6,non_parket,false,false,zoo weather damage item
39554b0ce30f9ff8,non_parket,false,false,EU commissioner foreign
06ac7d267d14bd4b,non_parket,false,false,event announcement no framing
daee90d994216d60,parket,false,false,ombudsman sole source
0d1f03d0c3c0812b,non_parket,false,false,US legislation foreign
0038a0f536da8b73,parket,false,false,single OVA head source
c5663bbe0fad8f84,parket,false,false,border service spokesman only
dd1a0d106c761e5e,parket,false,false,minister briefing sole source
63cc2c46d2bde200,non_parket,false,false,NGO activists foreign officials
666e308d9b64ea62,non_parket,true,false,General Staff losses bulletin
2517130b8c6d873d,non_parket,false,false,weather forecast item
33a5ce29f2b041e1,non_parket,false,false,DR Congo foreign
a7307d412d0a9c8e,parket,false,false,ministry sole source
bec0d53e1097a528,non_parket,true,false,OVA daily attack summary
