id,label,military_bulletin,uncertain,note
912efe4173ca108f,non_parket,false,false,"foreign official sources (Estonia/Lithuania)"
af5381394935c5ee,non_parket,true,false,"shelling damage report, OVA"
ace7a699bf878164,non_parket,false,false,"foreign official (China MFA)"
efeb1a20225172ed,non_parket,true,false,"missile attack report, Air Force"
52eaa0643accec6d,non_parket,false,false,"foreign officials, Belgian aid"
4133210f3f11e398,non_parket,true,false,"drone attack report, OVA"
5389f6aefbef0f15,non_parket,false,false,"weather records"
69ea816e444e9d7d,parket,false,false,"single ministry policy announcement"
638e56855a58e389,non_parket,false,false,"UN body official (foreign)"
dee071fd682c9d73,non_parket,false,false,"international declaration, foreign source"
38e389c62da9bc1d,non_parket,true,false,"General Staff enemy losses"
025041290e1059f4,non_parket,false,false,"foreign official (Putin)"
b4dded10f76e2038,non_parket,true,false,"strikes casualties report, OVAs"
8d09c72eef9a422f,non_parket,false,false,"foreign analysts (RUSI)"
c499d179c1e5fcbd,parket,false,false,"single official (mayor) interview"
f9e8c9074a32840f,parket,false,false,"single official (deputy FM)"
5655943d6f1f3061,non_parket,true,false,"air defense downed drones"
81a69abc54c7006c,non_parket,false,false,"foreign official (US State Dept)"
67d1edda68432e29,non_parket,true,false,"missile strike report, OVA"
d64a17e7f75346e7,parket,false,false,"single official (deputy minister)"
eee82b56de4920e7,non_parket,true,false,"shelling report, OVA"
58fcb5750670bcf4,parket,false,false,"single source President's Office readout"
91cba028eed19ab6,parket,false,false,"single official (FM) meeting readout"
a644c36ddfebe49f,non_parket,false,false,"journalist investigation"
acd6f0369941b590,non_parket,false,false,"market prices, no official"
425a78df95d948a2,parket,false,false,"single official (prosecutor) case"
f58b2bd9c0917b88,non_parket,false,false,"city project, second source"
2d5c76b3dfe2702d,non_parket,false,false,"journalist inquiry, multiple sources"
8fe16c789fd375de,non_parket,true,false,"attack report, defense council"
8f9fe11125888288,parket,false,false,"single official handover to unit"
65e5f2f5ccd65236,non_parket,true,false,"front-line situation report"
ea3c4f076eb37a33,non_parket,false,false,"foreign official (US)"
86c1847da8815785,non_parket,false,false,"foreign space news"
3db5ed74e8ba98f8,non_parket,true,false,"General Staff daily summary"
e5f827b54b86110d,non_parket,false,false,"market news (oil)"
23921a46d3577eb5,non_parket,false,false,"foreign official (Germany)"
2d62806c21dab163,non_parket,false,false,"expert commentary"
001222ec5993ffab,non_parket,false,false,"foreign official (CoE)"
25f0cc6db056f315,non_parket,false,false,"foreign analysts (ISW)"
33733d6dd6162f92,non_parket,true,false,"attack report, OVA"
84e0c885f3ab8a00,non_parket,true,false,"front-line POW capture"
8f4b739b9b8f1bc4,parket,false,false,"single official (prosecutor) case"
f358b18f210ed8a3,non_parket,false,false,"foreign event (Turkey)"
c0e8ba6b7c02c700,non_parket,true,false,"front-line operational report"
124ec97b0a1f1316,non_parket,true,false,"strike consequences report, MVA"
09d4034f845a9b67,non_parket,false,false,"foreign incident, multiple sources"
f571aaed1d0943bc,non_parket,false,false,"Russian MFA (foreign)"
a2b2ae6b8f1e8268,non_parket,false,false,"sport"
1ee289994f3571ab,non_parket,false,false,"foreign official (Czech president)"
2bb05ecbe70301e6,non_parket,false,false,"foreign official (Lithuania)"
c07628378dd630eb,parket,false,false,"single official (defense minister) interview"
a4b908319b6f9bab,non_parket,false,false,"foreign official (Poland)"
bbbeb15a467828a7,non_parket,false,false,"foreign official (UK)"
a2c1b900b9d352d6,non_parket,true,false,"drone attack report, MVA"
6f9a2b2a00e032b5,non_parket,false,false,"journalists account, multiple sources"
